Biotype	DensityShuf	DensityWt	GC	LocID	Location	NbLocation	NbRepro	NbTrpG4Shuf	NbTrpG4Wt	NbpG4rLocShuf	NbpG4rLocWt	NbpG4rShuf	NbpG4rWt	PercentShuf	PercentWt	Sp	Tot	Type	index	nbTr	nuclA	nuclC	nuclG	nuclN	nuclT	Class	meanShuffle	stdShuffle	ShortName
nonsense_mediated_decay	0.01939507615346421	0.15052243154379838	41.363115744928244	intron-nonsense_mediated_decay-Coding	intron	129288.0	3	5783	13510	9741.0	43074.0	15012	116506	7.534341934286244	33.31631705958789	homo_sapiens	774010882	Segment	121.0	15712	214493089.0	156307018	163847999	202012.0	239160764.0	Coding	0.021285553461521316	0.0016531343075098079	Hsap
nonsense_mediated_decay	0.015263632292980556	0.1703522317831835	42.639807385014656	intron-nonsense_mediated_decay-Coding	intron	59744.0	3	2270	6050	3166.0	18356.0	4052	45223	5.2992769148366365	30.72442420996251	mus_musculus	265467611	Segment	126.0	7185	71692892.0	55570072	57624806	221682.0	80358159.0	Coding	0.015497954825004268	0.0002448967671997346	Mmus
protein_coding	0.0022609084705933237	0.07349632061435027	38.42650346363038	intron-protein_coding-Coding	intron	93110.0	3	755	5920	824.0	14813.0	875	28444	0.8849747610353346	15.909139727204385	anolis_carolinensis	387012571	Segment	22.0	8736	112164292.0	73503403	75211996	7969376.0	118163504.0	Coding	0.0023303606990537134	6.760122949563204e-05	Acar
protein_coding	0.0018919939636878587	0.10644831038198814	32.13488720274913	intron-protein_coding-Coding	intron	64920.0	3	118	1476	131.0	2345.0	160	9002	0.2017868145409735	3.612138016019716	apis_mellifera	84566866	Segment	16.0	12293	27430460.0	13605060	13570407	1351600.0	28609339.0	Coding	0.0020857782124406887	0.00017961314697504806	Amel
protein_coding	0.002981378980104873	0.002236034235078655	32.09604983634634	intron-protein_coding-Coding	intron	257653.0	3	95	87	103.0	90.0	124	93	0.039976247123068624	0.034930701369671614	arabidopsis_thaliana	41591492	Segment	30.0	42046	11432685.0	6527090	6822136	0.0	16809581.0	Coding	0.0029651146999261882	0.0001302216825129447	Atha
protein_coding	0.01886048709093961	0.025461657572768474	45.21896082488227	intron-protein_coding-Coding	intron	24460.0	3	37	53	38.0	53.0	40	54	0.1553556827473426	0.21668029435813574	aspergillus_nidulans	2120836	Segment	18.0	9110	544302.0	504360	454660	0.0	617514.0	Coding	0.018084558249777217	0.0015489692813813697	Anid
protein_coding	0.0	0.0	41.587901701323254	intron-protein_coding-Coding	intron	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	bacillus_subtilis_subsp_subtilis_str_168	1058	Segment	15.0	2	374.0	195	245	0.0	244.0	Coding	0.0	0.0	Bsub
protein_coding	0.0026236931754221532	0.022220567319807517	32.459170577969395	intron-protein_coding-Coding	intron	202068.0	3	153	1346	156.0	1464.0	211	1787	0.0772017340697191	0.7245085812696715	caenorhabditis_elegans	80420989	Segment	40.0	32701	26565420.0	13333972	12770014	0.0	27751583.0	Coding	0.0025036633146317796	0.00020534781769510334	Cele
protein_coding	0.0	0.0	0.0	intron-protein_coding-Coding	intron	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	1	Segment	16.0	1	0.0	0	0	0.0	1.0	Coding	0.0	0.0	Cjej
protein_coding	0.7603282402922499	1.6794780075963793	60.93723126061428	intron-protein_coding-Coding	intron	147269.0	3	9956	13445	22185.0	56102.0	29959	66176	15.06427014510861	38.09491474784238	chlamydomonas_reinhardtii	39402719	Segment	14.0	17844	6856298.0	11623036	12387890	564406.0	7971089.0	Coding	0.7549261411423939	0.0036494657166154312	Crei
protein_coding	0.002885201437824809	0.04085417508450116	35.60484143702336	intron-protein_coding-Coding	intron	389294.0	3	2244	17173	2552.0	31231.0	3746	53043	0.6555456801286431	8.022471448314128	danio_rerio	1298349554	Segment	108.0	43386	406321113.0	228966761	233308539	1239614.0	428513527.0	Coding	0.002810796712975052	8.013711236073234e-05	Drer
protein_coding	0.0004362925603392611	0.0004362925603392611	10.991518472627003	intron-protein_coding-Coding	intron	16684.0	3	1	1	1.0	1.0	1	1	0.005993766482857828	0.005993766482857828	dictyostelium_discoideum	2292040	Segment	13.0	8975	966834.0	137264	114666	8.0	1073268.0	Coding	0.0003050895053051037	0.00029432097277159287	Ddis
protein_coding	0.0024069051908635697	0.11979292116604565	40.12462019731551	intron-protein_coding-Coding	intron	151107.0	3	557	6487	573.0	11178.0	597	29713	0.3792014929817944	7.397407135341182	drosophila_melanogaster	248036359	Segment	27.0	27746	73075177.0	50757235	48766412	143957.0	75293578.0	Coding	0.0023232980525272466	0.00016312983934241196	Dmel
protein_coding	0.0	0.0	0.0	intron-protein_coding-Coding	intron	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	46	Segment	16.0	46	46.0	0	0	0.0	0.0	Coding	0.0	0.0	Ftul
protein_coding	0.03614101980600355	0.14744370924285996	41.43247341436013	intron-protein_coding-Coding	intron	302696.0	3	10923	21757	19413.0	60985.0	35857	146285	6.413365224515685	20.147276475407672	gallus_gallus	992141345	Segment	30.0	26948	271992126.0	194647163	216421536	470259.0	308610261.0	Coding	0.03589357820487284	0.00022571137069515266	Ggal
protein_coding	0.01656766079534631	0.15696108498577033	42.59524122528703	intron-protein_coding-Coding	intron	223088.0	3	2240	8309	2626.0	15681.0	2840	26906	1.1771139639962709	7.029064763680699	gasterosteus_aculeatus	171418285	Segment	16.0	22588	45452505.0	36822917	36193115	2637649.0	50312099.0	Coding	0.016519421246290363	0.0001976466277539812	Gacu
protein_coding	0.0	0.0	66.66666666666666	intron-protein_coding-Coding	intron	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	geobacter_sulfurreducens_pca	3	Segment	11.0	3	1.0	0	2	0.0	0.0	Coding	0.0	0.0	Gsul
protein_coding	0.020958247121985882	0.1623494316716513	41.39794629457429	intron-protein_coding-Coding	intron	671038.0	3	32053	70585	58047.0	240751.0	96238	745491	8.650329787582821	35.87740187589972	homo_sapiens	4591891652	Segment	124.0	81966	1277901024.0	928310589	972638251	748794.0	1412292994.0	Coding	0.020379178415565948	0.00045451953616689497	Hsap
protein_coding	0.0	0.5634861006761833	58.43350864012022	intron-protein_coding-Coding	intron	5.0	3	0	1	0.0	1.0	0	3	0.0	20.0	leishmania_major	5324	Segment	14.0	5	931.0	1694	1417	0.0	1282.0	Coding	0.0	0.0	Lmaj
protein_coding	0.0066225691332402106	0.14071921587080286	37.50877718095385	intron-protein_coding-Coding	intron	174367.0	3	3992	15341	6128.0	59496.0	7817	166099	3.514426468311091	34.12113530656604	monodelphis_domestica	1180357629	Segment	21.0	18052	347920217.0	220391167	222346546	17628190.0	372071509.0	Coding	0.006611627135973515	8.754920836035397e-05	Mdom
protein_coding	0.013927705082149328	0.17687538402027675	42.46434029484296	intron-protein_coding-Coding	intron	471486.0	3	18124	46466	27737.0	158417.0	36377	461971	5.882889417713357	33.59951302901889	mus_musculus	2611844506	Segment	129.0	56221	712088293.0	545973309	563129230	2485441.0	788168233.0	Coding	0.013815990361506833	0.00011507733691841127	Mmus
protein_coding	0.0	0.0	80.0	intron-protein_coding-Coding	intron	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	5	Segment	17.0	5	1.0	3	1	0.0	0.0	Coding	0.0	0.0	Nmen
protein_coding	0.0615360000984576	0.11948240019117184	47.65568351624909	intron-protein_coding-Coding	intron	17849.0	3	104	213	104.0	219.0	120	233	0.5826656955571741	1.226959493529049	neurospora_crassa	1950078	Segment	20.0	8492	480431.0	526955	402368	100.0	540224.0	Coding	0.06055714725098811	0.003118059792696136	Ncra
protein_coding	0.013631911919194049	0.2332803145138621	41.11708581370474	intron-protein_coding-Coding	intron	29876.0	3	1012	2572	1540.0	10787.0	1897	32463	5.154639175257731	36.10590440487348	ornithorhynchus_anatinus	139158763	Segment	20.0	2886	36371565.0	28100386	29117642	7274102.0	38295068.0	Coding	0.013791149277936987	0.00015681432789439322	Oana
protein_coding	0.012844662921409395	0.07950644437085211	37.516444507841136	intron-protein_coding-Coding	intron	149366.0	3	697	3427	702.0	3627.0	827	5119	0.469986476172623	2.4282634602252187	oryza_sativa	64384718	Segment	23.0	30949	18106973.0	12056827	12098030	3525.0	22119363.0	Coding	0.012726755881156668	0.00010163284428425464	Osat
protein_coding	0.02012219609925007	0.15434013699306046	40.932390604605644	intron-protein_coding-Coding	intron	456757.0	3	16989	37422	33161.0	148297.0	51959	398533	7.260096725392276	32.46737324222727	pan_troglodytes	2582173424	Segment	40.0	45404	718096501.0	517001935	539943377	16215444.0	790916167.0	Coding	0.02026032777367035	0.00011631486249310504	Ptro
protein_coding	0.07865267952991876	0.07950343109500876	39.08081007392501	intron-protein_coding-Coding	intron	501208.0	3	4747	6028	8480.0	9037.0	11279	11401	1.6919123397870743	1.8030438460679	physcomitrella_patens	143402616	Segment	15.0	75787	35461393.0	25558020	30484884	123842.0	51774477.0	Coding	0.0782268467531827	0.00047686444779450104	Ppat
protein_coding	0.013520736420059423	0.1224224842239812	39.493064811821725	intron-protein_coding-Coding	intron	177988.0	3	5592	13850	9550.0	45512.0	13505	122280	5.365530260466998	25.5702631638088	pongo_abelii	998836127	Segment	17.0	17931	266639344.0	192934734	201536265	43702700.0	294023084.0	Coding	0.015327371156098706	0.0009873332488511655	Pabe
protein_coding	0.0	0.0	33.534789544729406	intron-protein_coding-Coding	intron	279.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	65192	Segment	23.0	269	21163.0	10754	11108	0.0	22167.0	Coding	0.0	0.0	Scer
protein_coding	0.0	0.004583686659179978	28.868516948181423	intron-protein_coding-Coding	intron	5294.0	3	0	2	0.0	2.0	0	2	0.0	0.037778617302606725	schizosaccharomyces_pombe	436330	Segment	29.0	2504	136685.0	61011	64951	0.0	173683.0	Coding	0.0	0.0	Spom
protein_coding	0.002238835549887389	0.032394794200717995	32.855251198767675	intron-protein_coding-Coding	intron	140468.0	3	172	2287	177.0	2569.0	213	3082	0.1260073468690378	1.8288862943873336	solanum_lycopersicum	95138743	Segment	23.0	27612	28467137.0	15173075	16084998	1781970.0	33631563.0	Coding	0.0025727089715849765	0.00018368070008311182	Slyc
protein_coding	0.00601196231633312	0.08186765827273307	34.14159713371013	intron-protein_coding-Coding	intron	107960.0	3	431	3248	451.0	4343.0	630	8579	0.4177473138199333	4.022786217117451	vitis_vinifera	104791076	Segment	24.0	21664	30945389.0	17154115	18623232	1470715.0	36597625.0	Coding	0.006083868836826491	0.00012106922183698348	Vvin
Coding	0.002405756631940715	0.0014498979701428418	44.86743864957228	junction-Coding	junction	93110.0	3	202	118	221.0	134.0	224	135	0.2373536677048652	0.14391579851788208	anolis_carolinensis	7455001	Point		8736	2246405.0	1548562	1796306		1862001.0	Coding	0.0026463322951347868	0.00018822740756109656	Acar
Coding	0.0022489217498459645	0.0010782501540357364	39.04676965191381	junction-Coding	junction	64920.0	3	138	64	144.0	69.0	146	70	0.22181146025878	0.10628465804066542	apis_mellifera	5142031	Point		12293	1720808.0	895177	1112620		1412374.0	Coding	0.0021934688847812696	0.0001582899886465205	Amel
Coding	0.001692198421908536	0.000566653599996895	43.6281132006755	junction-Coding	junction	257653.0	3	421	141	428.0	145.0	436	146	0.1661148909579939	0.05627724109558204	arabidopsis_thaliana	20620619	Point		42046	5985350.0	4016723	4979664		5638882.0	Coding	0.0016410050088938445	0.00010801647021546812	Atha
Coding	0.002902698282910875	0.00241210139002453	51.83807111069665	junction-Coding	junction	24460.0	3	71	58	71.0	59.0	71	59	0.2902698282910875	0.24121013900245294	aspergillus_nidulans	1930230	Point		9110	471582.0	496788	503806		458054.0	Coding	0.003536385936222404	0.0004830627384782257	Anid
Coding	0.0	0.0	40.0	junction-Coding	junction	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	bacillus_subtilis_subsp_subtilis_str_168	160	Point		2	55.0	24	40		41.0	Coding	0.0	0.0	Bsub
Coding	0.001311439713363818	0.0005493200308806937	43.94994104021457	junction-Coding	junction	202068.0	3	207	79	232.0	100.0	265	111	0.114812835283172	0.04948829107033277	caenorhabditis_elegans	16127942	Point		32701	4871387.0	3439067	3649154		4168334.0	Coding	0.0012906546311142783	0.0001694013431489792	Cele
Coding	0.0	0.0	30.0	junction-Coding	junction	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	80	Point		1	37.0	12	12		19.0	Coding	0.0	0.0	Cjej
Coding	0.03535706767887335	0.010694715113160272	66.43676931532897	junction-Coding	junction	147269.0	3	3839	1390	4866.0	1527.0	5207	1575	3.3041576978182783	1.0368780938283009	chlamydomonas_reinhardtii	11780475	Point		17844	2071127.0	3730244	4096323		1882391.0	Coding	0.0352083602115856	0.0001859998383197407	Crei
Coding	0.005009887601608451	0.0013954481447402535	49.2604549590686	junction-Coding	junction	393422.0	3	1710	470	1901.0	529.0	1971	549	0.4831961608654321	0.1344612146753359	danio_rerio	31736877	Point		44054	8792178.0	7312640	8321090		7309397.0	Coding	0.004996107685284189	0.00011597510151005652	Drer
Coding	0.00023975065931431308	5.993766482857828e-05	26.51506075546861	junction-Coding	junction	16684.0	3	4	1	4.0	1.0	4	1	0.02397506593143131	0.005993766482857828	dictyostelium_discoideum	1293793	Point		8975	504199.0	148764	194286		446538.0	Coding	0.00020337049862478922	4.199426034822337e-05	Ddis
Coding	0.0021375581541556647	0.0004367765887748417	51.17670381172738	junction-Coding	junction	151107.0	3	296	61	314.0	66.0	323	66	0.20779977102318226	0.04367765887748416	drosophila_melanogaster	12500002	Point		27746	3364448.0	3151336	3245753		2738463.0	Coding	0.002171309072379175	0.00018226611326676773	Dmel
Coding	0.0	0.0	25.02717391304348	junction-Coding	junction	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	3680	Point		46	1564.0	322	599		1195.0	Coding	0.0	0.0	Ftul
Coding	0.007390252927029098	0.0034655231651558	49.12660243382514	junction-Coding	junction	302696.0	3	1891	913	2157.0	1012.0	2237	1049	0.7125961360572984	0.3343288315669847	gallus_gallus	24233294	Point		26948	6797321.0	5538990	6366004		5530977.0	Coding	0.007423220575829245	9.713203580855223e-05	Ggal
Coding	0.008386824930072439	0.004222548949293552	54.13319097599297	junction-Coding	junction	223088.0	3	1619	798	1799.0	896.0	1871	942	0.8064082335221976	0.4016352291472424	gasterosteus_aculeatus	17767495	Point		22588	4481347.0	4642608	4975504		3664169.0	Coding	0.008553127017141218	0.00017471607069692143	Gacu
Coding	0.0	0.0	71.35922330097088	junction-Coding	junction	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	geobacter_sulfurreducens_pca	206	Point		3	31.0	80	67		28.0	Coding	0.0	0.0	Gsul
Coding	0.006436127278134161	0.0027226405239864754	50.60599827458385	junction-Coding	junction	800326.0	3	4652	1930	5061.0	2033.0	5151	2179	0.6323673103210442	0.25402148624435544	homo_sapiens	66987897	Point		97665	18056071.0	16132561	17767333		15031932.0	Coding	0.006246580797176933	0.0001610778027192394	Hsap
Coding	0.0	0.0	55.25	junction-Coding	junction	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	400	Point		5	91.0	103	118		88.0	Coding	0.0	0.0	Lmaj
Coding	0.0044217082360767795	0.0027356093756272693	47.32251159612903	junction-Coding	junction	174367.0	3	675	418	740.0	462.0	771	477	0.4243922301811696	0.2649583923563518	monodelphis_domestica	13925121	Point		18052	3982303.0	3117682	3472035		3352065.0	Coding	0.004220982181261362	0.00018210163167892745	Mdom
Coding	0.0053065527172787685	0.0018334807898650301	50.914538333949615	junction-Coding	junction	531230.0	3	2572	920	2769.0	948.0	2819	974	0.5212431526833952	0.17845377708337254	mus_musculus	43237444	Point		63414	11609130.0	10514406	11499739		9614160.0	Coding	0.005226559060044156	9.373292747686068e-05	Mmus
Coding	0.0	0.0	54.25	junction-Coding	junction	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	400	Point		5	96.0	130	87		87.0	Coding	0.0	0.0	Nmen
Coding	0.007227295646814949	0.005042299288475546	53.797919158382044	junction-Coding	junction	17849.0	3	126	87	128.0	90.0	129	90	0.7171270099165219	0.5042299288475545	neurospora_crassa	1422213	Point		8492	341814.0	395049	370072		315278.0	Coding	0.006717463163202421	0.00041796543856539896	Ncra
Coding	0.005255054224126389	0.0038157718570089694	48.087320242347324	junction-Coding	junction	29876.0	3	130	87	147.0	106.0	157	114	0.4920337394564199	0.3547998393359218	ornithorhynchus_anatinus	2382861	Point		2886	674511.0	543417	602437		559743.0	Coding	0.005586423885392957	0.0002863954066655966	Oana
Coding	0.0051082575686568574	0.0029658690732830765	48.42021847715423	junction-Coding	junction	149366.0	3	751	439	759.0	442.0	763	443	0.5081477712464684	0.2959174109235034	oryza_sativa	11942759	Point		30949	3177529.0	2687458	3095252		2982237.0	Coding	0.005254739260575582	0.00019564367422892425	Osat
Coding	0.006364434480478679	0.002898696681167448	50.20609559615165	junction-Coding	junction	456757.0	3	2497	1176	2806.0	1283.0	2907	1324	0.6143310337882069	0.2808933415360903	pan_troglodytes	36379477	Point		45404	9901851.0	8688055	9576660		8211140.0	Coding	0.00642530966013518	6.337720289731096e-05	Ptro
Coding	0.00590972211137891	0.002940894798167627	47.805942092961594	junction-Coding	junction	501208.0	3	2703	1299	2889.0	1409.0	2962	1474	0.576407399722271	0.2811208121179231	physcomitrella_patens	41453441	Point		75787	11000539.0	8771664	11045544		10635372.0	Coding	0.005979553398988045	6.902539861204148e-05	Ppat
Coding	0.00530934669753017	0.0021405937478931165	50.38504722872703	junction-Coding	junction	177988.0	3	827	349	919.0	371.0	945	381	0.5163269433894421	0.2084410184956289	pongo_abelii	14197609	Point		17931	3829750.0	3414138	3739334		3199516.0	Coding	0.005909948985324854	0.0003355731541063719	Pabe
Coding	0.0	0.0	40.505376344086024	junction-Coding	junction	279.0	3	0	0	0.0	0.0	0	0	0.0	0.0	saccharomyces_cerevisiae	18600	Point		269	6082.0	3564	3970		4984.0	Coding	0.0	0.0	Scer
Coding	0.0003777861730260672	0.0	38.71079297554135	junction-Coding	junction	5294.0	3	2	0	2.0	0.0	2	0	0.037778617302606725	0.0	schizosaccharomyces_pombe	422182	Point		2504	130907.0	75136	88294		127845.0	Coding	0.00024556101246694364	0.00015551050289923772	Spom
Coding	0.001466526183899536	0.0008898823931429222	42.181042290062145	junction-Coding	junction	140468.0	3	195	120	201.0	123.0	206	125	0.1430930888173819	0.08756442748526355	solanum_lycopersicum	11221809	Point		27612	3293442.0	2084186	2649290		3194786.0	Coding	0.0016631724942801312	0.00011491111175677367	Slyc
Coding	0.002306409781400519	0.0019081141163393852	43.88252440860003	junction-Coding	junction	107960.0	3	242	198	249.0	204.0	249	206	0.23064097814005186	0.18895887365691	vitis_vinifera	8590210	Point		21664	2441576.0	1668717	2100884		2377915.0	Coding	0.0024966164325285114	0.00013523038672829958	Vvin
nonsense_mediated_decay	0.0055717054263565895	0.0007267441860465116	48.45463317640867	junction-nonsense_mediated_decay-Coding	junction	4128.0	3	21	3	23.0	3.0	23	3	0.5571705426356589	0.07267441860465118	danio_rerio	341990	Point	126.0	668	96211.0	76456	89254	0.0	80069.0	Coding	0.004675387596899226	0.0014803803537246352	Drer
nonsense_mediated_decay	0.006203205247200049	0.002459625023204009	50.052930109390076	junction-nonsense_mediated_decay-Coding	junction	129288.0	3	729	276	787.0	298.0	802	318	0.6087185198935711	0.2304931625518223	homo_sapiens	11195896	Point	144.0	15708	3012005.0	2662796	2941078	0.0	2580017.0	Coding	0.00609414640183157	0.00026707829919239934	Hsap
nonsense_mediated_decay	0.004753615425816818	0.0013557846813069096	50.66790460589168	junction-nonsense_mediated_decay-Coding	junction	59744.0	3	267	78	283.0	79.0	284	81	0.4736877343331548	0.13223085163363685	mus_musculus	4909234	Point	151.0	7189	1302437.0	1188057	1299349	0.0	1119391.0	Coding	0.00473018211033744	0.00022278353554375032	Mmus
protein_coding	0.002405756631940715	0.0014498979701428418	44.86743864957228	junction-protein_coding-Coding	junction	93110.0	3	202	118	224.0	135.0	224	135	0.24057566319407156	0.1449897970142842	anolis_carolinensis	7455001	Point	25.0	8736	2246405.0	1548562	1796306	1727.0	1862001.0	Coding	0.0026463322951347868	0.0001882274075610966	Acar
protein_coding	0.0022489217498459645	0.0010782501540357364	39.04676965191381	junction-protein_coding-Coding	junction	64920.0	3	138	64	146.0	70.0	146	70	0.2248921749845965	0.10782501540357363	apis_mellifera	5142031	Point	17.0	12293	1720808.0	895177	1112620	1052.0	1412374.0	Coding	0.0021934688847812696	0.0001582899886465205	Amel
protein_coding	0.001692198421908536	0.000566653599996895	43.6281132006755	junction-protein_coding-Coding	junction	257653.0	3	421	141	436.0	146.0	436	146	0.1692198421908536	0.0566653599996895	arabidopsis_thaliana	20620619	Point	35.0	42046	5985350.0	4016723	4979664	0.0	5638882.0	Coding	0.0016421310832786733	0.000107860905519208	Atha
protein_coding	0.002902698282910875	0.00241210139002453	51.83807111069665	junction-protein_coding-Coding	junction	24460.0	3	71	58	71.0	59.0	71	59	0.2902698282910875	0.24121013900245294	aspergillus_nidulans	1930230	Point	20.0	9110	471582.0	496788	503806	0.0	458054.0	Coding	0.003536385936222404	0.0004830627384782257	Anid
protein_coding	0.0	0.0	40.0	junction-protein_coding-Coding	junction	2.0	3	0	0	0.0	0.0	0	0	0.0	0.0	bacillus_subtilis_subsp_subtilis_str_168	160	Point	16.0	2	55.0	24	40	0.0	41.0	Coding	0.0	0.0	Bsub
protein_coding	0.001311439713363818	0.0005493200308806937	43.94994104021457	junction-protein_coding-Coding	junction	202068.0	3	207	79	265.0	111.0	265	111	0.1311439713363818	0.054932003088069364	caenorhabditis_elegans	16127942	Point	48.0	32701	4871387.0	3439067	3649154	0.0	4168334.0	Coding	0.0012906546311142783	0.0001694013431489792	Cele
protein_coding	0.0	0.0	30.0	junction-protein_coding-Coding	junction	1.0	3	0	0	0.0	0.0	0	0	0.0	0.0	campylobacter_jejuni_subsp_jejuni_nctc_11168_atcc_700819	80	Point	18.0	1	37.0	12	12	0.0	19.0	Coding	0.0	0.0	Cjej
protein_coding	0.03535706767887335	0.010694715113160272	66.43676931532897	junction-protein_coding-Coding	junction	147269.0	3	3839	1390	5205.0	1573.0	5207	1575	3.5343487088253465	1.0681134522540383	chlamydomonas_reinhardtii	11780475	Point	15.0	17844	2071127.0	3730244	4096323	390.0	1882391.0	Coding	0.0352083602115856	0.00018599983831974105	Crei
protein_coding	0.0050039301915775726	0.001402538955134166	49.26923291681221	junction-protein_coding-Coding	junction	389294.0	3	1689	467	1944.0	543.0	1948	546	0.49936551809172497	0.13948326971389233	danio_rerio	31394887	Point	130.0	43386	8695967.0	7236184	8231836	1572.0	7229328.0	Coding	0.005000333937846461	0.0001043094939595128	Drer
protein_coding	0.00023975065931431308	5.993766482857828e-05	26.51506075546861	junction-protein_coding-Coding	junction	16684.0	3	4	1	4.0	1.0	4	1	0.02397506593143131	0.005993766482857828	dictyostelium_discoideum	1293793	Point	15.0	8975	504199.0	148764	194286	6.0	446538.0	Coding	0.0002037880604171661	4.19087688072465e-05	Ddis
protein_coding	0.0021375581541556647	0.0004367765887748417	51.17670381172738	junction-protein_coding-Coding	junction	151107.0	3	296	61	323.0	66.0	323	66	0.21375581541556649	0.04367765887748416	drosophila_melanogaster	12500002	Point	32.0	27746	3364448.0	3151336	3245753	2.0	2738463.0	Coding	0.002171309072379175	0.00018226611326676773	Dmel
protein_coding	0.0	0.0	25.02717391304348	junction-protein_coding-Coding	junction	46.0	3	0	0	0.0	0.0	0	0	0.0	0.0	francisella_tularensis_subsp_tularensis_schu_s4	3680	Point	18.0	46	1564.0	322	599	0.0	1195.0	Coding	0.0	0.0	Ftul
protein_coding	0.007390252927029098	0.0034655231651558	49.12660243382514	junction-protein_coding-Coding	junction	302696.0	3	1891	913	2227.0	1047.0	2237	1049	0.7357216481222084	0.3458915875994397	gallus_gallus	24233294	Point	34.0	26948	6797321.0	5538990	6366004	2.0	5530977.0	Coding	0.007422959008378043	9.666195321895481e-05	Ggal
protein_coding	0.008386824930072439	0.004222548949293552	54.13319097599297	junction-protein_coding-Coding	junction	223088.0	3	1619	798	1871.0	942.0	1871	942	0.8386824930072438	0.4222548949293552	gasterosteus_aculeatus	17767495	Point	18.0	22588	4481347.0	4642608	4975504	3867.0	3664169.0	Coding	0.008553127017141218	0.00017471607069692143	Gacu
protein_coding	0.0	0.0	71.35922330097088	junction-protein_coding-Coding	junction	3.0	3	0	0	0.0	0.0	0	0	0.0	0.0	geobacter_sulfurreducens_pca	206	Point	12.0	3	31.0	80	67	0.0	28.0	Coding	0.0	0.0	Gsul
protein_coding	0.0064810040564021705	0.002773315371111621	50.71698360487196	junction-protein_coding-Coding	junction	671038.0	3	3923	1654	4313.0	1772.0	4349	1861	0.6427355827836874	0.2640685028269636	homo_sapiens	55792001	Point	147.0	81957	15044066.0	13469765	14826255	0.0	12451915.0	Coding	0.006276395673568412	0.00016518780211260888	Hsap
protein_coding	0.0	0.0	55.25	junction-protein_coding-Coding	junction	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	leishmania_major	400	Point	16.0	5	91.0	103	118	0.0	88.0	Coding	0.0	0.0	Lmaj
protein_coding	0.0044217082360767795	0.0027356093756272693	47.32251159612903	junction-protein_coding-Coding	junction	174367.0	3	675	418	771.0	477.0	771	477	0.4421708236076781	0.2735609375627269	monodelphis_domestica	13925121	Point	24.0	18052	3982303.0	3117682	3472035	1036.0	3352065.0	Coding	0.004220982181261362	0.00018210163167892734	Mdom
protein_coding	0.005376617757473182	0.0018940116991808878	50.94612819122	junction-protein_coding-Coding	junction	471486.0	3	2305	842	2526.0	889.0	2535	893	0.5357529173718838	0.18855278841789574	mus_musculus	38328210	Point	154.0	56225	10306693.0	9326349	10200390	9.0	8494769.0	Coding	0.0052945368473295085	0.00010155040521784889	Mmus
protein_coding	0.0	0.0	54.25	junction-protein_coding-Coding	junction	5.0	3	0	0	0.0	0.0	0	0	0.0	0.0	neisseria_meningitidis_z2491	400	Point	19.0	5	96.0	130	87	0.0	87.0	Coding	0.0	0.0	Nmen
protein_coding	0.007227295646814949	0.0050422992884755465	53.797919158382044	junction-protein_coding-Coding	junction	17849.0	3	126	87	129.0	90.0	129	90	0.7227295646814947	0.5042299288475545	neurospora_crassa	1422213	Point	22.0	8492	341814.0	395049	370072	0.0	315278.0	Coding	0.006717463163202421	0.00041796543856539896	Ncra
protein_coding	0.005255054224126389	0.0038157718570089694	48.087320242347324	junction-protein_coding-Coding	junction	29876.0	3	130	87	157.0	114.0	157	114	0.5255054224126389	0.38157718570089705	ornithorhynchus_anatinus	2382861	Point	23.0	2886	674511.0	543417	602437	2753.0	559743.0	Coding	0.005586423885392957	0.0002863954066655966	Oana
protein_coding	0.0051082575686568574	0.0029658690732830765	48.42021847715423	junction-protein_coding-Coding	junction	149366.0	3	751	439	763.0	443.0	763	443	0.5108257568656857	0.2965869073283077	oryza_sativa	11942759	Point	25.0	30949	3177529.0	2687458	3095252	283.0	2982237.0	Coding	0.005282326633905977	0.000203337911698537	Osat
protein_coding	0.006364434480478679	0.002898696681167448	50.20609559615165	junction-protein_coding-Coding	junction	456757.0	3	2497	1176	2907.0	1321.0	2907	1324	0.6364434480478679	0.2892128637327945	pan_troglodytes	36379477	Point	45.0	45404	9901851.0	8688055	9576660	1771.0	8211140.0	Coding	0.00642507941859676	6.30749247789943e-05	Ptro
